Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18357941,2284,1,87,7592,882,895,77.2991003,28.5335599,1520,750,4,0,0,0,0,2,0.0,4,3,0
310198,3254,1,87,5983,882,895,77.2961381,28.5375838,186,300,4,0,0,0,0,1,0.0,4,3,1
18390309,3343,1,87,7071,882,895,77.2963255,28.5374192,1306,150,4,0,0,0,0,1,0.0,4,3,0
18364414,3874,1,87,5220,882,895,77.2853594,28.5388021,1306,200,4,0,0,0,0,1,0.0,4,3,1
7905,4256,1,87,2402,882,895,77.2972152,28.5325746,177,150,4,0,0,0,0,1,0.0,4,3,2
18357819,4629,1,87,3728,882,895,77.2921201,28.532939,1306,200,4,0,0,0,0,1,0.0,4,3,0
7818,4675,1,87,1064,882,895,77.2985251,28.5384507,1235,100,4,0,0,0,0,1,0.0,4,3,1
18357948,5551,1,87,4559,882,895,77.2976641,28.532348,1306,300,4,0,0,0,0,1,0.0,4,3,0
18357943,5669,1,87,8028,882,895,77.2990585,28.5334587,1275,400,4,0,0,0,0,1,0.0,4,3,0
18372279,4136,1,87,6598,882,895,77.2884321,28.5293671,1329,400,4,0,1,0,0,1,2.4,3,4,8
18384138,459,1,87,7913,884,897,77.1936317,28.5694278,1306,650,4,0,1,0,0,2,3.2,2,0,11
18211312,2145,1,87,571,884,897,77.1940306,28.5697442,1262,100,4,0,0,0,0,1,3.2,2,0,16
7591,2987,1,87,6817,884,897,77.1954232,28.5762852,886,150,4,0,0,0,0,1,2.7,2,0,16
1634,3628,1,87,534,884,897,77.1957611,28.5761246,582,300,4,0,0,0,0,1,3.3,2,0,38
307618,3494,1,87,7202,884,897,77.1937667,28.5697323,1749,100,4,0,0,0,0,1,3.7,5,2,223
306535,3597,1,87,7776,884,897,77.1940263,28.5697787,1749,200,4,0,1,0,0,1,3.8,5,2,168
18396418,1236,1,87,8294,884,897,77.1939753,28.5696602,201,400,4,0,0,0,0,1,0.0,4,3,0
18357568,1504,1,87,8381,884,897,77.1936712,28.5699787,1288,600,4,0,0,0,0,2,0.0,4,3,0
18425158,1655,1,87,8297,884,897,77.1930423,28.5695602,828,250,4,0,1,0,0,1,0.0,4,3,1
18492652,3569,1,87,2944,884,897,0.0,0.0,230,150,4,0,0,0,0,1,0.0,4,3,0
18425149,3589,1,87,7607,884,897,77.2012795,28.5797196,518,300,4,0,0,0,0,1,0.0,4,3,1
18489497,4349,1,87,8362,884,897,77.1938509,28.5698167,1275,300,4,0,0,0,0,1,0.0,4,3,1
18486878,5667,1,87,8069,884,897,77.1935675,28.5694755,1275,300,4,0,0,0,0,1,0.0,4,3,0
3464,256,1,87,8375,887,900,77.1687579,28.5875672,828,250,4,0,0,0,0,1,2.6,2,0,23
18252361,352,1,87,6873,887,900,77.1700401,28.5879735,1348,400,4,0,0,0,0,1,3.2,2,0,11
18252412,551,1,87,1601,887,900,77.1692313,28.5887026,386,700,4,0,0,0,0,2,3.4,2,0,178
1637,571,1,87,1232,887,900,77.1690516,28.5876997,201,400,4,0,1,0,0,1,3.2,2,0,82
3463,611,1,87,2149,887,900,77.1689617,28.5876911,1306,300,4,0,0,0,0,1,2.7,2,0,11
18454499,771,1,87,1603,887,900,77.169099,28.588787,1306,500,4,0,1,0,0,2,3.2,2,0,8
609,1098,1,87,501,887,900,77.1688269,28.5884398,331,450,4,0,0,0,0,1,3.3,2,0,78
18441687,1102,1,87,8333,887,900,77.1672543,28.5877965,865,400,4,0,0,0,0,1,3.1,2,0,6
305472,1180,1,87,1571,887,900,77.1688109,28.5884242,400,500,4,0,0,0,0,2,2.6,2,0,21
4649,1584,1,87,902,887,900,77.1693212,28.587367,497,500,4,0,1,0,0,2,3.2,2,0,33
300267,1621,1,87,352,887,900,77.1688269,28.5880814,186,300,4,0,0,0,0,1,3.4,2,0,76
304976,1622,1,87,2630,887,900,77.1684226,28.5878187,186,500,4,0,1,0,0,2,3.3,2,0,62
18423129,2371,1,87,8037,887,900,77.1683952,28.5883364,497,350,4,0,0,0,0,1,3.0,2,0,8
18456150,2412,1,87,905,887,900,0.0,0.0,1373,300,4,0,0,0,0,1,3.2,2,0,11
18157391,2518,1,87,1604,887,900,77.1691415,28.5888732,765,300,4,0,0,0,0,1,3.3,2,0,31
18469968,2954,1,87,1610,887,900,0.0,0.0,713,500,4,0,0,0,0,2,3.1,2,0,6
18292083,3427,1,87,2723,887,900,77.1683813,28.5880382,420,600,4,0,0,0,0,2,3.3,2,0,22
18356773,4237,1,87,6873,887,900,77.16901079,28.58770395,497,100,4,0,0,0,0,1,3.3,2,0,8
309811,4374,1,87,7901,887,900,77.1690325,28.5875051,1275,450,4,0,0,0,0,1,2.9,2,0,20
18453788,4410,1,87,2080,887,900,77.1670746,28.5876001,361,800,4,0,0,0,0,2,3.0,2,0,4
18460981,4883,1,87,2537,887,900,77.16854351,28.58765741,518,300,4,0,0,0,0,1,3.2,2,0,9
18287389,5379,1,87,3393,887,900,77.1652844,28.5738064,758,200,4,0,0,0,0,1,3.4,2,0,15
1629,5685,1,87,3016,887,900,77.1691415,28.587529,1520,300,4,0,0,0,0,1,2.5,2,0,23
18288761,5702,1,87,1563,887,900,77.1687371,28.5885208,364,450,4,0,0,0,0,1,3.0,2,0,18
7603,6092,1,87,2600,887,900,77.1689617,28.5875118,1306,250,4,0,0,0,0,1,3.0,2,0,26
18204486,6390,1,87,3102,887,900,77.1683776,28.5879488,1329,450,4,0,0,0,0,1,2.6,2,0,31
18341806,6665,1,87,5631,887,900,0.0,0.0,510,800,4,0,0,0,0,2,3.1,2,0,27
18423125,7000,1,87,1606,887,900,77.1692496,28.5887711,1329,1200,4,0,0,0,0,3,3.0,2,0,6
18175323,7300,1,87,1577,887,900,77.1691141,28.5887241,518,350,4,0,0,0,0,1,3.4,2,0,154
18237321,2172,1,87,812,887,900,77.1671645,28.5876087,385,600,4,0,0,0,0,2,4.7,0,1,1563
18336489,3,1,87,1567,887,900,77.1687371,28.5885208,383,800,4,1,1,0,0,2,3.7,5,2,216
312772,22,1,87,725,887,900,77.1670164,28.5876339,1058,1500,4,1,0,0,0,3,3.9,5,2,1316
351,45,1,87,3061,887,900,77.1684675,28.5884054,828,350,4,0,0,0,0,1,3.5,5,2,345
309140,300,1,87,3088,887,900,77.1683327,28.5879893,400,500,4,0,1,0,0,2,3.7,5,2,193
311854,1057,1,87,7654,887,900,77.1690522,28.5875169,855,600,4,0,1,0,0,2,3.5,5,2,60
18391128,1073,1,87,434,887,900,77.1686921,28.5882925,633,600,4,0,1,0,0,2,3.6,5,2,23
18228894,1134,1,87,1098,887,900,77.1676138,28.5879205,424,500,4,0,0,0,0,2,3.8,5,2,401
18429392,1177,1,87,591,887,900,77.1670746,28.5876897,1329,950,4,1,0,0,0,2,3.5,5,2,20
18364239,1203,1,87,1575,887,900,77.17,28.59,509,600,4,0,1,0,0,2,3.8,5,2,80
300815,1202,1,87,181,887,900,77.1683776,28.5879488,445,600,4,0,1,0,0,2,3.6,5,2,365
18322638,1267,1,87,233,887,900,77.1684226,28.5879083,400,300,4,0,0,0,0,1,3.9,5,2,91
2215,1541,1,87,145,887,900,77.1674341,28.5879033,598,800,4,0,1,0,0,2,3.9,5,2,363
304162,1655,1,87,3061,887,900,77.1682428,28.5880703,1756,600,4,0,1,0,0,2,3.6,5,2,364
18157395,1776,1,87,2014,887,900,77.1678462,28.5881358,1355,700,4,0,1,0,0,2,3.9,5,2,176
309865,2479,1,87,820,887,900,77.1670746,28.5876001,1349,800,4,1,1,0,0,2,3.9,5,2,288
18249109,2616,1,87,8412,887,900,77.1683478,28.5882542,986,400,4,0,1,0,0,1,3.5,5,2,27
18355138,2731,1,87,221,887,900,77.16855716,28.58764742,828,300,4,0,1,0,0,1,3.7,5,2,26
300185,2910,1,87,2536,887,900,77.1691415,28.587529,837,300,4,0,1,0,0,1,3.5,5,2,115
300269,3470,1,87,1613,887,900,77.1688007,28.5885707,828,100,4,0,0,0,0,1,3.9,5,2,184
18398506,3915,1,87,1576,887,900,77.1689183,28.588887,465,800,4,0,0,0,0,2,3.6,5,2,67
313296,4458,1,87,1605,887,900,77.1691864,28.5888327,593,750,4,1,1,0,0,2,3.9,5,2,117
18445781,4805,1,87,8014,887,900,0.0,0.0,331,250,4,0,0,0,0,1,3.6,5,2,25
18372705,4932,1,87,1000,887,900,77.1672543,28.5877069,470,700,4,0,1,0,0,2,3.7,5,2,43
4278,6098,1,87,1566,887,900,77.1687371,28.5885208,58,500,4,0,1,0,0,2,3.6,5,2,144
18312446,6166,1,87,7653,887,900,77.1685561,28.5883121,1781,800,4,0,1,0,0,2,3.7,5,2,74
18261701,6491,1,87,1597,887,900,77.1690516,28.5885957,331,300,4,0,0,0,0,1,3.9,5,2,142
18424602,6583,1,87,7047,887,900,77.1679732,28.5881341,331,800,4,0,0,0,0,2,3.9,5,2,35
18358164,6762,1,87,1620,887,900,77.1672543,28.5877069,389,800,4,1,0,0,0,2,3.7,5,2,177
18336204,6879,1,87,1072,887,900,77.1677396,28.5880523,381,550,4,0,0,0,0,2,3.6,5,2,83
18368002,6912,1,87,2011,887,900,77.1676587,28.5880592,469,600,4,0,1,0,0,2,3.9,5,2,142
18245295,7068,1,87,2154,887,900,77.1676138,28.5880101,373,1000,4,1,1,0,0,3,3.6,5,2,244
18268693,7109,1,87,6879,887,900,77.1689617,28.5876911,1749,150,4,0,1,0,0,1,3.7,5,2,48
18472609,1790,1,87,3089,887,900,77.1683519,28.5880191,834,300,4,0,0,0,0,1,0.0,4,3,3
300183,4954,1,87,8355,887,900,77.1679982,28.5881378,1098,800,4,0,1,0,0,2,2.3,3,4,114
18216918,7305,1,87,7730,887,900,77.1684675,28.5884054,518,350,4,0,1,0,0,1,2.2,3,4,41
306503,796,1,87,5523,887,900,77.1675239,28.5879119,409,600,4,0,0,0,0,2,4.2,1,5,3311
18291230,917,1,87,1607,887,900,77.1691864,28.5888327,1776,400,4,0,1,0,0,1,4.1,1,5,295
18418239,1039,1,87,448,887,900,77.1684226,28.5884459,310,450,4,0,1,0,0,1,4.4,1,5,178
18391458,1140,1,87,2715,887,900,77.1683221,28.5879999,426,600,4,0,0,0,0,2,4.0,1,5,49
18418358,2160,1,87,266,887,900,77.1671645,28.5877879,430,800,4,0,0,0,0,2,4.1,1,5,37
18433610,2236,1,87,275,887,900,77.1672993,28.5876664,379,600,4,0,0,0,0,2,4.0,1,5,48
18391320,2514,1,87,3062,887,900,77.17,28.59,774,250,4,0,0,0,0,1,4.0,1,5,44
18222586,4928,1,87,8119,887,900,77.1677935,28.5881169,466,650,4,0,1,0,0,2,4.0,1,5,355
18303832,5122,1,87,3007,887,900,77.1674341,28.5879033,382,600,4,0,1,0,0,2,4.2,1,5,349
18349916,6147,1,87,1573,887,900,77.16886461,28.58839226,379,600,4,0,1,0,0,2,4.2,1,5,530
18358675,6217,1,87,2007,887,900,77.1679732,28.5882237,392,700,4,0,1,0,0,2,4.0,1,5,107
312142,6434,1,87,97,887,900,77.1706691,28.5871376,978,650,4,0,1,0,0,2,4.2,1,5,295
307571,7287,1,87,8015,887,900,77.1688719,28.5886682,410,850,4,1,1,0,0,2,4.1,1,5,1479
311340,7347,1,87,490,887,900,77.1671645,28.5877879,423,500,4,0,0,0,0,2,4.1,1,5,658
7849,97,1,87,1720,858,871,77.1996828,28.5512397,1262,200,4,0,0,0,0,1,2.9,2,0,4
304950,1237,1,87,4041,858,871,77.1968157,28.5465265,186,600,4,0,0,0,0,2,3.1,2,0,15
304633,1379,1,87,4097,858,871,77.1964548,28.5462204,186,300,4,0,0,0,0,1,3.1,2,0,7
5848,1756,1,87,4070,858,871,77.1968785,28.5466246,331,600,4,0,0,0,0,2,3.4,2,0,53
18133471,3132,1,87,4102,858,871,77.1967259,28.5464283,497,500,4,0,0,0,0,2,3.2,2,0,49
18312609,6803,1,87,8448,858,871,77.1967259,28.5463387,684,700,4,0,1,0,0,2,2.6,2,0,100
18336481,7014,1,87,5340,858,871,77.1969954,28.546723,1212,850,4,0,1,0,0,2,3.4,2,0,69
18425760,7017,1,87,4007,858,871,77.1972261,28.5467864,1401,1000,4,0,0,0,0,3,2.9,2,0,15
18216936,7076,1,87,4174,858,871,77.1969505,28.5467635,1373,550,4,0,1,0,0,2,2.5,2,0,40
528,670,1,87,4079,858,871,77.1966218,28.5465078,331,650,4,0,1,0,0,2,3.6,5,2,104
18349937,3472,1,87,3986,858,871,77.1968157,28.5465265,230,400,4,0,0,0,0,1,3.6,5,2,18
782,3796,1,87,4171,858,871,77.1969056,28.5468937,1306,200,4,0,0,0,0,1,3.7,5,2,85
312937,4127,1,87,3992,858,871,77.1968157,28.5465265,186,800,4,0,0,0,0,2,3.9,5,2,47
18375411,3934,1,87,3965,858,871,77.1957825,28.5465624,1306,300,4,0,0,0,0,1,0.0,4,3,1
18279458,6111,1,87,4098,858,871,77.1996906,28.551193,211,200,4,0,0,0,0,1,0.0,4,3,2
18433987,6919,1,87,8568,902,918,77.20319497,28.6707758,201,300,4,0,0,0,0,1,3.1,2,0,9
2228,254,1,87,5137,964,1017,77.21908394,28.52912861,1813,600,4,0,1,0,0,2,3.4,2,0,202
1643,1484,1,87,5179,964,1017,77.21942861,28.52857541,1618,600,4,0,1,0,0,2,3.4,2,0,271
2910,2296,1,87,5429,964,1017,77.21819479,28.528614,828,250,4,0,0,0,0,1,3.4,2,0,203
7364,3482,1,87,5049,964,1017,77.2193637,28.5281463,1275,650,4,0,1,0,0,2,3.4,2,0,504
18429148,4755,1,87,4525,964,1017,77.21869837,28.52845641,125,2000,4,0,0,0,0,4,4.7,0,1,268
506,670,1,87,4788,964,1017,77.21923247,28.52843667,331,650,4,0,0,0,0,2,3.6,5,2,99
311103,832,1,87,1681,964,1017,77.21932769,28.52869471,1162,650,4,1,1,0,0,2,3.9,5,2,179
310916,2299,1,87,8768,964,1017,77.21956339,28.52923878,1631,1250,4,0,1,0,0,3,3.8,5,2,298
306545,2866,1,87,7288,964,1017,77.21951075,28.52911683,1193,1600,4,1,0,0,0,3,3.6,5,2,392
3921,3266,1,87,7260,964,1017,77.21960329,28.52849352,497,1800,4,1,1,0,0,3,3.5,5,2,385
311634,3472,1,87,5376,964,1017,77.21866552,28.52845965,230,400,4,0,0,0,0,1,3.9,5,2,383
8877,3634,1,87,5095,964,1017,77.21894782,28.52872505,191,400,4,0,1,0,0,1,3.8,5,2,157
311756,4939,1,87,1668,964,1017,77.21956339,28.52923878,972,600,4,0,1,0,0,2,3.7,5,2,217
311563,5563,1,87,4879,964,1017,77.21873961,28.52853329,1699,500,4,0,0,0,0,2,3.9,5,2,197
9984,6072,1,87,5429,964,1017,77.21905142,28.52862637,331,700,4,0,0,0,0,2,3.9,5,2,725
1372,6521,1,87,1040,964,1017,77.2193637,28.5285945,331,700,4,0,0,0,0,2,3.7,5,2,417
9467,6521,1,87,1653,964,1017,77.21935116,28.52866378,331,700,4,0,0,0,0,2,3.6,5,2,127
311440,2809,1,87,6351,964,1017,77.21961837,28.52876718,1173,900,4,0,1,0,0,2,2.2,3,4,122
18424903,347,1,87,8212,964,1017,77.21872788,28.52832061,1090,2000,4,1,0,0,0,4,4.3,1,5,130
311749,2125,1,87,1668,964,1017,77.2194535,28.52941,758,500,4,0,0,0,0,2,4.2,1,5,228
18268720,2217,1,87,2105,964,1017,77.21925493,28.52860163,379,1500,4,1,0,0,0,3,4.0,1,5,61
4271,3078,1,87,4628,964,1017,77.219309,28.529136,774,700,4,0,0,0,0,2,4.0,1,5,649
305833,3590,1,87,1040,964,1017,77.21951913,28.5292155,765,350,4,0,1,0,0,1,4.0,1,5,734
307296,4307,1,87,1682,964,1017,77.21938971,28.52869412,986,650,4,0,1,0,0,2,4.0,1,5,135
2786,5052,1,87,1653,964,1017,77.21932769,28.52869471,1514,1950,4,1,1,0,0,3,4.2,1,5,1971
302422,125,1,87,558,969,1022,77.2730427,28.6894334,1459,200,4,0,0,0,0,1,2.8,2,0,5
302418,133,1,87,346,969,1022,77.27560167,28.684835,1514,450,4,0,0,0,0,1,3.1,2,0,14
302416,186,1,87,6242,969,1022,77.291919,28.689547,1262,100,4,0,0,0,0,1,2.9,2,0,4
18343904,294,1,87,106,969,1022,77.2858644,28.6816566,1306,450,4,0,0,0,0,1,2.9,2,0,6
302369,333,1,87,6774,969,1022,77.2833919,28.6778187,1306,150,4,0,0,0,0,1,2.7,2,0,5
302425,373,1,87,6057,969,1022,77.2919252,28.6890869,1749,100,4,0,0,0,0,1,3.1,2,0,19
302399,781,1,87,8895,969,1022,77.2849008,28.6771305,1348,300,4,0,0,0,0,1,3.0,2,0,22
302396,1300,1,87,4029,969,1022,77.2858595,28.6765638,1514,500,4,0,0,0,0,2,2.8,2,0,9
6224,1351,1,87,696,969,1022,77.2882128,28.6786503,982,100,4,0,0,0,0,1,2.9,2,0,4
303906,1380,1,87,4146,969,1022,77.28182551,28.6780127,1306,250,4,0,0,0,0,1,3.0,2,0,10
18291454,1654,1,87,4028,969,1022,77.2857063,28.6764855,828,300,4,0,0,0,0,1,2.9,2,0,4
302433,1878,1,87,2701,969,1022,77.2764747,28.686874,1514,550,4,0,0,0,0,2,3.0,2,0,14
312810,2055,1,87,4155,969,1022,77.2866681,28.6895052,1381,400,4,0,0,0,0,1,3.3,2,0,34
310563,2096,1,87,3630,969,1022,77.2917395,28.6917695,1626,700,4,0,0,0,0,2,2.8,2,0,31
6228,2222,1,87,703,969,1022,77.2886473,28.6776481,1749,100,4,0,0,0,0,1,2.9,2,0,5
312671,2616,1,87,3991,969,1022,77.2768369,28.7004755,986,400,4,0,0,0,0,1,3.1,2,0,8
18332676,2651,1,87,113,969,1022,77.288283,28.677394,1306,300,4,0,0,0,0,1,3.0,2,0,6
18146396,2756,1,87,7989,969,1022,77.2784798,28.6890835,549,300,4,0,0,0,0,1,3.2,2,0,14
18126077,2770,1,87,6626,969,1022,77.2904437,28.67574,1306,600,4,0,0,0,0,2,3.3,2,0,25
308906,2929,1,87,348,969,1022,77.2889304,28.6775448,1235,200,4,0,0,0,0,1,3.3,2,0,19
302358,2989,1,87,4659,969,1022,77.286891,28.6760803,497,300,4,0,0,0,0,1,3.3,2,0,27
302424,3224,1,87,6058,969,1022,77.292231,28.6822218,1306,150,4,0,0,0,0,1,3.3,2,0,40
302359,3917,1,87,8793,969,1022,77.2853657,28.67692,1716,250,4,0,0,0,0,1,3.4,2,0,28
6206,4190,1,87,3845,969,1022,77.2887963,28.6777524,1306,200,4,0,0,0,0,1,3.0,2,0,14
311371,4328,1,87,8888,969,1022,77.2845496,28.6773618,841,350,4,0,0,0,0,1,2.7,2,0,18
18128853,4485,1,87,4039,969,1022,77.27249913,28.70246031,1391,350,4,0,0,0,0,1,2.8,2,0,5
307976,4540,1,87,107,969,1022,77.2864389,28.6823632,582,300,4,0,0,0,0,1,2.8,2,0,11
6252,4822,1,87,6441,969,1022,77.2924322,28.6762995,1306,550,4,0,0,0,0,2,3.1,2,0,15
18128862,4949,1,87,4095,969,1022,77.2768961,28.7004582,1626,450,4,0,0,0,0,1,2.8,2,0,6
307520,4949,1,87,4133,969,1022,77.2877298,28.6894564,1626,450,4,0,0,0,0,1,2.7,2,0,29
310689,4968,1,87,1523,969,1022,77.29647975,28.66963974,1626,400,4,0,0,0,0,1,3.0,2,0,9
308522,5021,1,87,6416,969,1022,77.2882328,28.6785579,1329,300,4,0,0,0,0,1,2.8,2,0,11
310807,5035,1,87,4046,969,1022,77.2770165,28.6982532,1717,550,4,0,0,0,0,2,2.9,2,0,10
302442,5233,1,87,6056,969,1022,77.2918926,28.6903077,1749,100,4,0,0,0,0,1,3.1,2,0,13
307986,5241,1,87,7972,969,1022,77.29218956,28.66951648,1235,150,4,0,0,0,0,1,3.2,2,0,11
6219,5647,1,87,1351,969,1022,77.2903872,28.6762795,1306,150,4,0,0,0,0,1,3.0,2,0,9
312773,6925,1,87,4531,969,1022,77.2917395,28.6899779,1761,200,4,0,0,0,0,1,2.9,2,0,6
308513,7178,1,87,632,969,1022,77.2919871,28.6922659,1329,450,4,0,0,0,0,1,2.7,2,0,24
18378019,7202,1,87,2816,969,1022,77.29011454,28.67656666,1382,600,4,0,0,0,0,2,2.9,2,0,6
6218,7228,1,87,114,969,1022,77.286578,28.6805966,1329,550,4,0,0,0,0,2,3.1,2,0,22
18428201,1775,1,87,8570,969,1022,77.2933868,28.689352,177,300,4,0,0,0,0,1,3.5,5,2,14
18294229,128,1,87,6194,969,1022,77.28867251,28.66235639,1306,250,4,0,0,0,0,1,0.0,4,3,3
18350567,104,1,87,3725,969,1022,0.0,0.0,1306,500,4,0,0,0,0,2,0.0,4,3,1
18423878,169,1,87,1447,969,1022,77.2754038,28.7006707,1243,200,4,0,0,0,0,1,0.0,4,3,2
308908,177,1,87,104,969,1022,77.2882668,28.6784651,211,100,4,0,0,0,0,1,0.0,4,3,2
302436,185,1,87,6057,969,1022,77.2919639,28.6893273,1262,100,4,0,0,0,0,1,0.0,4,3,2
18423867,186,1,87,3403,969,1022,77.291919,28.6896366,1243,300,4,0,0,0,0,1,0.0,4,3,1
18423872,189,1,87,3408,969,1022,77.28979267,28.68933208,1235,150,4,0,0,0,0,1,0.0,4,3,1
18435811,247,1,87,3109,969,1022,77.2919802,28.6874311,1275,250,4,0,0,0,0,1,0.0,4,3,1
18332478,414,1,87,6400,969,1022,77.2744128,28.6899437,549,400,4,0,0,0,0,1,0.0,4,3,3
18423865,812,1,87,8434,969,1022,77.2919382,28.6895977,1243,500,4,0,0,0,0,2,0.0,4,3,2
18377919,815,1,87,109,969,1022,77.2849433,28.6825301,1381,300,4,0,0,0,0,1,0.0,4,3,1
302411,811,1,87,3955,969,1022,77.2702013,28.6901576,1262,100,4,0,0,0,0,1,0.0,4,3,1
18423869,865,1,87,3402,969,1022,77.2917756,28.689657,1749,200,4,0,0,0,0,1,0.0,4,3,2
18128874,1380,1,87,4530,969,1022,0.0,0.0,586,150,4,0,0,0,0,1,0.0,4,3,2
18224540,1526,1,87,2612,969,1022,77.29282122,28.66869015,1329,300,4,0,0,0,0,1,0.0,4,3,3
6230,1557,1,87,8883,969,1022,77.283918,28.6834297,1705,200,4,0,0,0,0,1,0.0,4,3,3
18377910,1571,1,87,4212,969,1022,77.2720913,28.6999209,497,250,4,0,0,0,0,1,0.0,4,3,2
18128876,1832,1,87,4176,969,1022,77.279261,28.7003478,521,400,4,0,0,0,0,1,0.0,4,3,3
307521,1845,1,87,110,969,1022,77.2850964,28.6822697,1590,300,4,0,0,0,0,1,0.0,4,3,3
18284473,1931,1,87,8565,969,1022,77.2450055,28.7085951,1306,150,4,0,0,0,0,1,0.0,4,3,3
18481404,2104,1,87,3664,969,1022,0.0,0.0,1705,200,4,0,0,0,0,1,0.0,4,3,2
18435311,2257,1,87,6264,969,1022,77.2718928,28.677039,1306,400,4,0,0,0,0,1,0.0,4,3,1
18291465,2290,1,87,2298,969,1022,77.291919,28.6908012,186,100,4,0,0,0,0,1,0.0,4,3,1
18423140,2581,1,87,3915,969,1022,77.2920013,28.6876451,1275,150,4,0,0,0,0,1,0.0,4,3,1
18423122,2928,1,87,4216,969,1022,77.2732231,28.7009935,1235,300,4,0,0,0,0,1,0.0,4,3,2
18438426,2961,1,87,108,969,1022,77.2860319,28.6820472,497,200,4,0,0,0,0,1,0.0,4,3,1
18435320,2975,1,87,111,969,1022,77.2839919,28.6832105,497,200,4,0,0,0,0,1,0.0,4,3,1
305626,3206,1,87,2021,969,1022,0.0,0.0,1235,200,4,0,0,0,0,1,0.0,4,3,2
18423859,3263,1,87,626,969,1022,77.2945223,28.6894359,186,100,4,0,0,0,0,1,0.0,4,3,1
18423857,3714,1,87,627,969,1022,77.2939837,28.6893847,1262,150,4,0,0,0,0,1,0.0,4,3,0
18423876,3917,1,87,8446,969,1022,77.2736497,28.7008442,1699,500,4,0,0,0,0,2,0.0,4,3,3
302427,4092,1,87,557,969,1022,77.272707,28.6895127,1554,200,4,0,0,0,0,1,0.0,4,3,2
18432109,4325,1,87,2435,969,1022,0.0,0.0,186,500,4,0,0,0,0,2,0.0,4,3,0
18438433,4517,1,87,4134,969,1022,77.2795276,28.7003224,1754,250,4,0,0,0,0,1,0.0,4,3,2
18128872,4952,1,87,7760,969,1022,77.2815952,28.7000322,878,350,4,0,0,0,0,1,0.0,4,3,3
18378042,4952,1,87,4414,969,1022,77.2700134,28.6915855,1618,250,4,0,0,0,0,1,0.0,4,3,2
18423863,5008,1,87,4530,969,1022,77.2923084,28.689507,1262,150,4,0,0,0,0,1,0.0,4,3,1
18378026,5067,1,87,4180,969,1022,77.2769736,28.7005129,1306,200,4,0,0,0,0,1,0.0,4,3,2
18378022,5464,1,87,4005,969,1022,77.2781604,28.7003054,201,300,4,0,0,0,0,1,0.0,4,3,2
18288644,5566,1,87,4033,969,1022,77.2858492,28.6766696,1651,150,4,0,0,0,0,1,0.0,4,3,3
18423870,5962,1,87,8182,969,1022,77.2919462,28.69022,882,200,4,0,0,0,0,1,0.0,4,3,1
18435823,6117,1,87,3108,969,1022,77.2920323,28.6876577,1275,300,4,0,0,0,0,1,0.0,4,3,0
18474418,6389,1,87,8426,969,1022,0.0,0.0,549,350,4,0,0,0,0,1,0.0,4,3,3
18423861,7216,1,87,2002,969,1022,77.2948813,28.68947,1329,400,4,0,0,0,0,1,0.0,4,3,1
18435803,7352,1,87,8899,969,1022,77.2846784,28.6774285,1621,250,4,0,0,0,0,1,0.0,4,3,2
18377912,7387,1,87,4202,969,1022,77.2722496,28.7002266,1306,300,4,0,0,0,0,1,0.0,4,3,3
312268,339,1,87,122,971,1024,77.2159503,28.5487987,1789,500,4,0,0,0,0,2,3.4,2,0,18
773,5894,1,87,375,971,1024,77.2159503,28.5495159,1099,700,4,1,1,0,0,2,2.6,2,0,274
305147,6524,1,87,368,971,1024,77.2155461,28.5495222,331,800,4,0,0,0,0,2,3.4,2,0,112
18337924,6562,1,87,985,971,1024,77.2137046,28.549033,467,650,4,0,1,0,0,2,3.2,2,0,18
18481305,7087,1,87,1442,971,1024,77.21100144,28.54853276,1306,400,4,0,0,0,0,1,3.4,2,0,13
18180080,2725,1,87,2217,971,1024,77.2132555,28.548542,331,1100,4,0,1,0,0,3,4.6,0,1,112
18306545,932,1,87,953,971,1024,77.2155012,28.5466046,143,1100,4,0,1,0,0,3,3.8,5,2,56
303723,1165,1,87,2405,971,1024,77.212447,28.5491821,331,1100,4,1,1,0,0,3,3.6,5,2,260
18222560,3070,1,87,1441,971,1024,77.2114589,28.548819,980,700,4,0,1,0,0,2,3.5,5,2,67
311483,3744,1,87,7702,971,1024,77.2149622,28.5492425,372,1200,4,1,1,0,0,3,3.8,5,2,177
305640,3883,1,87,7022,971,1024,77.2166689,28.5477915,1431,400,4,0,0,0,0,1,3.6,5,2,43
18282007,4360,1,87,2157,971,1024,77.2121775,28.5492461,1477,1000,4,1,1,0,0,3,3.5,5,2,84
301793,4668,1,87,317,971,1024,77.2154563,28.5490654,331,800,4,0,1,0,0,2,3.6,5,2,119
18350234,5989,1,87,375,971,1024,77.2154113,28.5496438,982,200,4,0,0,0,0,1,3.5,5,2,23
300969,6197,1,87,7510,971,1024,77.2151419,28.5497078,760,600,4,0,0,0,0,2,3.7,5,2,40
18161610,6882,1,87,1440,971,1024,77.2113691,28.5486312,331,700,4,0,1,0,0,2,3.8,5,2,59
310502,683,1,87,1421,971,1024,77.2155012,28.5474113,1444,700,4,0,1,0,0,2,2.3,3,4,82
18244555,470,1,87,7510,971,1024,77.2136148,28.5490245,127,1000,4,0,1,0,0,3,4.2,1,5,264
